CustomerID,Cohort,Y2016Q1,Y2016Q2,Y2016Q3,Y2016Q4,Y2017Q1,Y2017Q2,Y2017Q3,Y2017Q4,Y2018Q1,Y2018Q2,Y2018Q3,Y2018Q4,Y2019Q1,Y2019Q2,Y2019Q3,Y2019Q4
206,pre_y2016,55.64,0,32.19,0,12.48,0,0,0,0,0,0,0,0,0,0,0
207,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54,95.39,0
208,pre_y2016,0,0,0,0,0,0,28.82,30.65,0,0,10.71,23.85,0,0,8.63,0
209,pre_y2016,0,0,0,0,0,0,0,0,0,50.78,0,0,0,0,0,0
210,pre_y2016,0,0,0,60.11,0,0,0,18.2,0,0,0,0,0,0,0,0
211,pre_y2016,0,0,0,0,0.95,0,0,0,0,0,0,55.92,0,0,0,0
212,pre_y2016,0,0,103.33,0,0,0,0,82.38,0,15.69,0,0,0,0,0,0
213,pre_y2016,0,0,0,0,0,0,0,9.69,71.26,0,0,0,0,-0.13,0,17.32
214,pre_y2016,28.22,0,0,66.16,0,0,0,0,0,0,0,60.65,0,0,0,0
215,pre_y2016,0,0,28.34,0,0,0,0,0,0,0,0,0,0,0,0,0
216,pre_y2016,0,0,12.03,15.04,0,0,0,0,0,0,0,0,0,0,0,0
217,pre_y2016,0,0,60.61,0,0,0,0,0,0,0,0,0,0,0,0,0
218,pre_y2016,0,0,0,0,25.88,0,0,0,0,0,0,0,0,0,0,0
219,pre_y2016,145.96,197.65,59.96,20.53,0,25.28,0,0,49.09,0,0,0,0,0,0,6.66
220,pre_y2016,44.52,0,0,31.66,0,0,0,0,0,0,0,0,0,0,0,0
221,pre_y2016,0,0,0,49.7,0,0,0,0,0,0,0,0,0,0,0,17.5
222,pre_y2016,0,0,0,52.35,112.51,61.6,0,157.12,0,0,0,0,0,0,0,0
223,pre_y2016,81.87,0,18.78,0,0,0,0,70.68,0,0,0,0,15.5,0,0,0
224,pre_y2016,0,0,0,0,0,0,0,0,0,0,12.13,0,0,0,0,0
225,pre_y2016,0,0,0,0,0,28.92,0,0,0,0,0,0,0,0,22.8,0
226,pre_y2016,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0
227,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.84
228,pre_y2016,0,57.71,185.25,61.14,128.64,0,0,0,0,0,0,0,0,0,0,0
229,pre_y2016,0,0,37.6,0,0,0,0,0,0,0,27.39,0,0,0,0,0
230,pre_y2016,127.8,0,0,0,0,58.95,0,132.42,0,0,0,0,44.65,0,0,60.23
231,pre_y2016,96.1,45.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,pre_y2016,257.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,pre_y2016,11.03,0,0,0,46.6,0,0,0,0,0,0,0,0,0,0,0
234,pre_y2016,0,0,0,0,0,0,0,0,0,0,80.62,0,0,0,0,58.61
235,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.38
236,pre_y2016,0,126.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,pre_y2016,0,0,0,13.91,0,0,0,0,0,0,12.93,0,0,0,0,17.27
238,pre_y2016,0,0,66.58,0,0,0,0,36.56,0,0,0,0,0,0,0,0
239,pre_y2016,0,0,0,30.68,14.92,35.44,0,13.6,17.15,11.59,25.08,13.63,130.93,32.14,41.02,194.74
240,pre_y2016,42.9,0,0,0,0,0,0,636.61,0,0,0,0,0,0,0,0
241,pre_y2016,0,0,27.06,52.79,0,0,0,0,0,97.51,0,0,0,0,37.57,0
242,pre_y2016,97.79,97.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,pre_y2016,0,0,0,23.9,0,0,0,0,0,0,0,0,0,23.91,8.4,41.5
244,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.58,0
245,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,58.01,49.8,0,0,0
246,pre_y2016,0,0,0,0,0,0,0,44.68,0,0,0,0,0,0,0,44.53
247,pre_y2016,0,0,8.57,12.1,0,27.86,0,0,0,0,29.4,0,0,0,24,0
248,pre_y2016,14.65,93.87,0,32.99,0,0,44.9,85.94,0,74.14,0,0,114.07,19.2,42.33,0
249,pre_y2016,33.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,pre_y2016,0,109.55,0,99.99,0,0,0,59.2,0,0,0,0,0,0,0,0
251,pre_y2016,0,0,0,0,172.9,0,0,0,0,0,0,0,0,0,0,0
252,pre_y2016,0,0,0,9.82,0,0,0,0,0,0,0,0,0,0,0,0
253,pre_y2016,20.11,0,15.77,0,0,12.49,5.69,9.39,0,0,0,21.63,0,15.01,0,0
254,pre_y2016,0,28.31,0,0,0,0,0,0,9.24,0,0,15.14,0,0,0,0
255,pre_y2016,117.32,51.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,pre_y2016,84.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,pre_y2016,0,0,12.69,0,0,0,0,0,0,83.43,38.26,0,0,45.21,0,0
258,pre_y2016,0,0,0,0,0,0,6.07,0,34.22,0,5.05,0,0,7.1,0,0
259,pre_y2016,84.64,0,0,0,0,0,54.87,0,0,0,0,0,0,0,0,0
260,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0
261,pre_y2016,0,0,0,8.61,0,27.51,0,0,0,0,0,0,0,0,0,0
262,pre_y2016,17.67,0,0,0,0,0,0,0,0,0,0,10.26,0,0,7.58,0
263,pre_y2016,0,0,0,17.02,0,0,0,0,0,0,0,0,0,0,0,0
264,pre_y2016,18.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25
265,pre_y2016,26.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,pre_y2016,0,0,0,21.14,0,0,0,168.83,121.54,51.58,67.37,0,45.96,73.76,10.07,17.87
267,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,70.6,0,0,0
268,pre_y2016,0,0,0,0,0,21.84,0,0,0,0,74.53,0,0,0,0,81.81
269,pre_y2016,9.43,0,0,29.16,0,0,0,97.94,0,20.44,0,0,0,0,0,58.32
270,pre_y2016,0,0,0,0,0,0,0,0,0,0,116.87,0,0,0,0,17.09
271,pre_y2016,18.18,0,66.25,0,23.92,59.6,0,19.87,0,43.45,0,50.3,0,56.11,0,0
272,pre_y2016,42.5,0,0,29.2,64.49,21.86,0,0,0,0,0,0,0,0,0,0
273,pre_y2016,0,22.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,pre_y2016,0,0,0,0,0,0,0,19.05,0,0,0,0,0,0,0,0
275,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.57,0
276,pre_y2016,-6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,pre_y2016,33.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,pre_y2016,0,4.97,0,0,0,0,79.45,0,0,46.12,40.42,21.32,10.04,0,14.99,26.65
279,pre_y2016,8.37,92.05,126.1,309.1,27.85,226.78,40.11,53.44,17.14,0,0,25.51,7.44,0,0,164.99
280,pre_y2016,7.38,0,0,43.61,17.38,12.02,0,149.97,77.83,0,0,78.76,11.85,35.25,0,201.87
281,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.23
282,pre_y2016,119.6,70.63,18.77,0,102.64,8.35,0,0,0,0,0,0,0,38.56,0,0
283,pre_y2016,0,102.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
