CustomerID,Cohort,Y2016Q1,Y2016Q2,Y2016Q3,Y2016Q4,Y2017Q1,Y2017Q2,Y2017Q3,Y2017Q4,Y2018Q1,Y2018Q2,Y2018Q3,Y2018Q4,Y2019Q1,Y2019Q2,Y2019Q3,Y2019Q4
157,pre_y2016,0,0,0,0,0,0,0,3,2,0,1,0,0,0,1,2
158,pre_y2016,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1
159,pre_y2016,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
160,pre_y2016,0,1,0,3,0,0,0,2,5,0,0,0,0,0,0,0
161,pre_y2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,pre_y2016,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0
164,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
165,pre_y2016,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,pre_y2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
168,pre_y2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,pre_y2016,0,3,0,3,1,0,0,1,0,0,1,0,2,1,0,0
172,pre_y2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
174,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
175,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
176,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
177,pre_y2016,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
178,pre_y2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,pre_y2016,0,0,0,1,0,0,1,0,0,0,1,0,3,0,2,0
180,pre_y2016,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
181,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
183,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,pre_y2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,pre_y2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
187,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
188,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,pre_y2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,pre_y2016,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
191,pre_y2016,0,0,1,0,0,0,1,0,0,1,1,3,0,0,0,1
192,pre_y2016,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
193,pre_y2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,pre_y2016,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
195,pre_y2016,0,1,0,1,0,1,1,0,0,2,0,2,0,2,2,4
196,pre_y2016,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
197,pre_y2016,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
198,pre_y2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
199,pre_y2016,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,5
200,pre_y2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,pre_y2016,1,0,1,2,1,1,1,0,0,2,1,2,0,0,0,1
202,pre_y2016,0,0,0,0,1,0,0,1,1,1,0,2,3,1,0,0
203,pre_y2016,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
204,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,pre_y2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
206,pre_y2016,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
207,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
208,pre_y2016,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0
209,pre_y2016,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
210,pre_y2016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
211,pre_y2016,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
212,pre_y2016,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0
213,pre_y2016,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
214,pre_y2016,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
215,pre_y2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216,pre_y2016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
217,pre_y2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
